"Dev comments","Record ID","src_enUS","PTfixPing","tg_frFR","tg_deDE","tg_ptBR","tg_esLA","tg_jaJP","tg_zhCN","tg_plPL","tg_ukUA","tg_ruRU","tg_trTR","Last modified time","Path"
,"ST_HW_Geb_AbilityNames,Geb.A02","Shock Wave","true","Onde de choc","Schockwelle","Onda de Choque","Onda de choque","ショックウェーブ","撼地冲击","Fala Uderzeniowa","Ударна хвиля","Ударная волна","Şok Dalgası","2025-04-08T15:42:53Z","ST_HW_Geb_AbilityNames"
,"ST_HW_Geb_AbilityNames,Geb.A03","Stone Shield","true","Bouclier de pierre","Steinschild","Escudo Rochoso","Escudo de piedra","ストーンシールド","岩石之盾","Kamienna Tarcza","Кам'яний щит","Каменный щит","Taş Kalkanı","2025-04-08T15:42:53Z","ST_HW_Geb_AbilityNames"
,"ST_HW_Geb_AbilityNames,Geb.A04","Cataclysm","true","Cataclysme","Kataklysmus","Cataclismo","Cataclismo","地殻変動","地动山摇","Kataklizm","Катаклізм","Катаклизм","Deprem","2025-04-08T15:42:53Z","ST_HW_Geb_AbilityNames"
,"ST_HW_Geb_AbilityNames,Geb.Basic","Geb Basic Attack","true","Attaque de base de Geb","Grundangriff Geb","Ataque Básico de Geb","Ataque básico de Geb","ゲブ基本攻撃","盖布 普通攻击","Podstawowy atak Geba","Базова атака Геба","Базовая атака Геба","Geb Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Geb_AbilityNames"
,"ST_HW_Geb_AbilityNames,Geb.PSV","Hard as Rock","true","Dur comme un roc","Hart wie Stein","Duro como Pedra","Duro como roca","堅き岩の如く","磐石之躯","Twardy Jak Skała","Твердий як скеля","Твердый как скала","Kaya Gibi Sert","2025-04-08T15:42:53Z","ST_HW_Geb_AbilityNames"
"","ST_HW_Gilgamesh_AbilityNames,Gilgamesh.A01","Sun-forged Scimitar","true","Cimeterre solaire","Sonnengeschmiedeter Krummsäbel","Cimitarra Forjada no Sol","Cimitarra forjada por el sol","太陽造りの三日月刀","日铸弯刀","Bułat Wykuty w Słońcu","Сонячний скимитар","Солнечный скимитар","Güneşle Dövülmüş Eğri Kılıç","2025-04-08T15:42:53Z","ST_HW_Gilgamesh_AbilityNames"
"","ST_HW_Gilgamesh_AbilityNames,Gilgamesh.A02","Drop Kick","true","Attaque royale","Sprungtritt","Chute Voadora","Patada voladora","ドロップキック","飞踢","Skok i Kopnięcie","Потужний стусан","Мощный пинок","Düşüren Tekme","2025-04-08T15:42:53Z","ST_HW_Gilgamesh_AbilityNames"
"","ST_HW_Gilgamesh_AbilityNames,Gilgamesh.A03","Hero's Advance","true","Saut du héros","Heroischer Vormarsch","Avanço do Herói","Avance del héroe","英雄の前進","英雄飞跃","Natarcie Bohatera","Атака героя","Атака героя","Kahramanın İlerleyişi","2025-04-08T15:42:53Z","ST_HW_Gilgamesh_AbilityNames"
"","ST_HW_Gilgamesh_AbilityNames,Gilgamesh.A04","Winds of Shamash","true","Tempête de Shamash","Wind von Schamasch","Ventos de Shamash","Vientos de Shamash","シャマシュの風","沙玛什之风","Wiatry Szamasza","Вітри Шамаша","Ветра Шамаша","Şamaş'ın Rüzgârları","2025-04-08T15:42:53Z","ST_HW_Gilgamesh_AbilityNames"
,"ST_HW_Gilgamesh_AbilityNames,Gilgamesh.Basic","Gilgamesh Basic Attack","true","Attaque de base de Gilgamesh","Grundangriff Gilgamesch","Ataque Básico de Gilgamesh","Ataque básico de Gilgamesh","ギルガメシュ基本攻撃","吉尔伽美什 普通攻击","Atak podstawowy Gilgamesza","Базова атака Гільгамеша","Базовая атака Гильгамеша","Gılgamış Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Gilgamesh_AbilityNames"
"","ST_HW_Gilgamesh_AbilityNames,Gilgamesh.PSV","Epic of Gilgamesh","true","Épopée","Das Epos von Gilgamesch","Épico de Gilgamesh","Epopeya de Gilgamesh","ギルガメシュ叙事詩","吉尔伽美什的史诗","Epos o Gilgameszu","Епос про Гільгамеша","Эпос о Гильгамеше","Gılgamış Destanı","2025-04-08T15:42:53Z","ST_HW_Gilgamesh_AbilityNames"
"","ST_HW_God_FlavorText,God.Cerberus","Cerberus, the Hound of Hell, guards the gates of the underworld with unmatched ferocity. With three ravenous heads, a serpentine tail, and molten eyes, he ensures none of the living may enter and none of the dead may escape. Once chained to the dark abyss, Cerberus now prowls the battleground of the gods, eager to drag those who defy death into eternal damnation. Beware the hound’s gaze—it sees only prey.","true","Cerbère, le molosse infernal, garde les portes des enfers avec une férocité sans pareille. De ses trois têtes voraces aux yeux de braise jusqu'à sa queue de serpent, il veille à ce qu'aucun vivant n'entre et qu'aucun mort ne sorte. Jadis enchaîné dans les ténèbres abyssales, Cerbère rôde désormais sur le champ de bataille des dieux, impatient d'entraîner vers la damnation éternelle ceux qui osent défier la mort. Malheur à celui sur qui il pose son regard, car il ne voit que des proies.","Cerberus, der Höllenhund, bewacht die Tore der Unterwelt mit unvergleichlicher Grausamkeit. Mit drei gefräßigen Köpfen, einem schlangenartigen Schwanz und geschmolzenen Augen sorgt er dafür, dass keiner der Lebenden eintreten und keiner der Toten entkommen kann. Einst an den dunklen Abgrund gekettet, durchstreift Cerberus nun das Schlachtfeld der Götter, begierig darauf, diejenigen, die dem Tod trotzen, in die ewige Verdammnis zu ziehen. Hüte dich vor dem Blick des Hundes – er sieht nur Beute.","Cérbero, o Cão do Inferno, guarda os portões do submundo com ferocidade inigualável. Com três cabeças vorazes, uma serpente como cauda e olhos aterrorizantes, ele garante que ninguém do mundo dos vivos possa entrar e ninguém do mundo dos mortos possa sair. Antes acorrentado ao abismo escuro, Cérbero agora caminha pelo campo de batalha dos deuses, ansioso para arrastar aqueles que desafiam a morte para a danação eterna. Cuidado com o olhar do cão infernal: ele vê apenas sua próxima presa.","Cerbero, el sabueso del infierno, custodia las puertas del inframundo con una ferocidad sin igual. Con tres cabezas voraces, una cola serpentina y ojos de fuego, se asegura de que ningún vivo entre ni ningún muerto escape. Antaño encadenado al oscuro abismo, Cerbero ahora ronda el campo de batalla de los dioses, ansioso por arrastrar a quienes desafían a la muerte a la condenación eterna. Cuidado con la mirada del sabueso: solo ve presas.","地獄の番犬ケルベロスは、比類なき獰猛さで冥府の門を守っている。3つの狂暴な頭、蛇の尾、そして燃え盛る目を持つケルベロスは、生者の侵入も死者の脱出も許さない。かつては暗い深淵の底に鎖でつながれていたケルベロスは、今では神々の戦場をうろつき、死を拒む者を永遠の地獄へと引きずり込もうと待ち構えている。気をつけろ、ケルベロスの目には、獲物しか映っていないのだから。","凶猛无比的地狱三头犬刻耳柏洛斯守护着冥界大门。他凭借三颗头颅、蛇形尾巴和炽热的目光确保生者无法进入，亡者无法离开。曾被束缚在黑暗深渊里的刻耳柏洛斯如今在众神的战场上徘徊，渴望将违抗死亡的人拽进地狱，承受永世的诅咒。当心三头犬的目光，别成为他的猎物。","Cerber, Ogar Piekielny, strzeże bram Świata Podziemnego z niezrównaną zaciekłością. Jego trzy wygłodniałe głowy, wężowy ogon i rozżarzone oczy sprawiają, że nikt z żywych nie może się tam dostać, a z martwych – stamtąd uciec. Niegdyś przykuty do mroków otchłani dziś przemierza Pole Bitwy Bóstw, pragnąc doprowadzić tych, którzy sprzeciwiają się śmierci, na wieczne potępienie. Strzeż się spojrzenia ogara – on patrzy tylko na swoje ofiary.","Цербер, Пекельний Пес, охороняє ворота підземного світу з нестримною люттю. Три ненаситні пащі, зміїний хвіст та палаючи очі: ніхто з живих не увійде, і ніхто з мертвих не втече, доки він стоїть на варті. Колись прикутий до темної безодні, тепер Цербер вийшов на поле битви й жадає потягнути у вічне пекло сміливців, які кидають виклик смерті. Остерігайтеся його погляду, для нього всі – лише здобич.","Цербер, яростный Адский Пес, охраняет врата подземного мира. Три ненасытных пасти, змеиный хвост и пылающие глаза: никто из живых не войдет, и никто из мертвых не сбежит, пока он стоит на страже. Когда-то прикованный к темной бездне, теперь Цербер рыщет по полю битвы и жаждет утащить на вечные муки в ад смельчаков, бросающих вызов смерти. Остерегайтесь его взгляда, для него все – только добыча.","Cehennem Tazısı Cerberus, yeraltı dünyasının kapılarını eşi benzeri görülmemiş bir vahşilikle korur. Üç yırtıcı kafası, yılan kuyruğu ve erimiş gözleriyle hiçbir canlıyı içeri sokmaz ve hiçbir ölünün kaçmasına izin vermez. Bir zamanlar zifiri cehenneme zincirlenmiş olan Cerberus, şimdi tanrıların savaş alanında dolaşıyor ve ölüme karşı gelenleri ebedi lanete sürüklemeye kararlı. Tazının bakışlarına karşı tetikte ol, o karşısında sadece avını görür.","2025-04-03T17:54:48Z","ST_HW_God_FlavorText"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A01.InGame","Throw a bell","true","Lance une cloche.","Wirf eine Glocke.","Arremessa um sino","Lanza una campana","鈴を投げる","投掷铃铛","Rzucasz dzwonkiem.","Кинути дзвіночок","Бросок колокольчика","Çan fırlatırsın.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A01.OutOfGame","Throw a bell","true","Lance une cloche.","Wirf eine Glocke.","Arremessa um sino","Lanza una campana","鈴を投げる","投掷铃铛","Rzucasz dzwonkiem.","Кинути дзвіночок","Бросок колокольчика","Çan fırlatırsın.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A02.InGame","Push bell and gods away","true","Pousse la cloche et repousse les dieux.","Stoße Glocken und Gottheiten weg.","Causa repulsão a deuses e empurra o sino","Empuja la campana y ahuyenta a los dioses","鈴やゴッドを押し返す","推动铃铛和神明","Odpychasz dzwonki i bóstwa.","Відштовхнути дзвіночок і богів","Отталкивание колокольчика и богов","Çanı ve tanrıları ittirirsin.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A02.OutOfGame","Push bell and gods away","true","Pousse la cloche et repousse les dieux.","Stoße Glocken und Gottheiten weg.","Causa repulsão a deuses e empurra o sino","Empuja la campana y ahuyenta a los dioses","鈴やゴッドを押し返す","推动铃铛和神明","Odpychasz dzwonki i bóstwa.","Відштовхнути дзвіночок і богів","Отталкивание колокольчика и богов","Çanı ve tanrıları ittirsin.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A03.InGame","Dance in a direction, fire a projectile.","true","Danse dans une direction et tire un projectile.","Tanze in eine Richtung, schieße ein Projektil.","Dança em uma direção, dispara um projétil.","Baila en una dirección y dispara un proyectil","特定の方向に向かって踊り、発射体を撃つ。","向一个方向跳舞，并发射一枚射弹。","Tańczysz w wybranym kierunku, wystrzeliwując pocisk.","Танцювати у напрямку та випустити снаряд","Танец с переходом, бросок снаряда","Bir yönde dans edersin, bir atış yaparsın.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A03.OutOfGame","Dance in a direction, fire a projectile.","true","Danse dans une direction et tire un projectile.","Tanze in eine Richtung, schieße ein Projektil.","Dança em uma direção, dispara um projétil.","Baila en una dirección y dispara un proyectil","特定の方向に向かって踊り、発射体を撃つ。","向一个方向跳舞，并发射一枚射弹。","Tańczysz w wybranym kierunku, wystrzeliwując pocisk.","Танцювати у напрямку та випустити снаряд","Танец с переходом, бросок снаряда","Bir yönde dans edersin, bir atış yaparsın.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A04.InGame","Create a spiritual dance, dealing repeated damage and mesmerizing enemies when it ends. Spirits are called to protect Bari and her allies.","true","Crée une danse spirituelle qui inflige des dégâts répétés et hypnotise les ennemis lorsqu'elle prend fin. Des esprits sont invoqués pour protéger Bari et ses alliés.","Führe einen spirituellen Tanz durch, verursache wiederholt Schaden und hypnotisiere Gegner am Ende. Geister werden gerufen, um Bari und ihre Verbündeten zu beschützen.","Cria uma dança espiritual, causando dano repetido e hipnotizando os inimigos quando ela termina. Espíritos são chamados para proteger Bari e seus aliados.","Creas una danza espiritual que inflige daño repetido e hipnotiza a los enemigos cuando termina. Se invoca a los espíritus para proteger a Bari y a sus aliados.","魂の踊りを召喚し、繰り返しダメージを与え、終わると敵を魅了する。魂は自身と味方を守る。","跳起通灵之舞，反复造成伤害并在结束时沉默敌人。召唤灵魂来保护钵里公主及盟友。","Tworzysz duchowy taniec, który po zakończeniu zadaje wielokrotnie obrażenia i hipnotyzuje wrogów. Duchy są wzywane do ochrony Bari i jej sojuszników.","Духовний танець завдає повторюваної шкоди й наприкінці гіпнотизує ворогів. Викликані духи захищають Барі та її союзників.","Духовный танец наносит периодический урон и в конце гипнотизирует врагов. Призванные духи защищают Бари и ее союзников.","Bir ruh dansı oluşturursun, sürekli hasar verirsin ve sona erdiğinde düşmanları büyülersin. Ruhlar, Bari'yi ve müttefiklerini koruması için çağrılır.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
"","ST_HW_Guan_Yu_AbilityNames,Bari.A04.OutOfGame","Create a spiritual dance, dealing repeated damage and mesmerizing enemies when it ends. Spirits are called to protect Bari and her allies.","true","Crée une danse spirituelle qui inflige des dégâts répétés et hypnotise les ennemis lorsqu'elle prend fin. Des esprits sont invoqués pour protéger Bari et ses alliés.","Führe einen spirituellen Tanz durch, verursache wiederholt Schaden und hypnotisiere Gegner am Ende. Geister werden gerufen, um Bari und ihre Verbündeten zu beschützen.","Cria uma dança espiritual, causando dano repetido e hipnotizando os inimigos quando ela termina. Espíritos são chamados para proteger Bari e seus aliados.","Creas una danza espiritual que inflige daño repetido e hipnotiza a los enemigos cuando termina. Se invoca a los espíritus para proteger a Bari y a sus aliados.","魂の踊りを召喚し、繰り返しダメージを与え、終わると敵を魅了する。魂は自身と味方を守る。","跳起通灵之舞，反复造成伤害并在结束时沉默敌人。召唤灵魂来保护钵里公主及盟友。","Tworzysz duchowy taniec, który po zakończeniu zadaje wielokrotnie obrażenia i hipnotyzuje wrogów. Duchy są wzywane do ochrony Bari i jej sojuszników.","Духовний танець завдає повторюваної шкоди й наприкінці гіпнотизує ворогів. Викликані духи захищають Барі та її союзників.","Духовный танец наносит периодический урон и в конце гипнотизирует врагов. Призванные духи защищают Бари и ее союзников.","Bir ruh dansı oluşturursun, sürekli hasar verirsin ve sona erdiğinde düşmanları büyülersin. Ruhlar, Bari'yi ve müttefiklerini koruması için çağrılır.","2025-04-08T15:42:53Z","ST_HW_Guan_Yu_AbilityNames"
