"Dev comments","Marked","OB6","Record ID","src_enUS","tg_frFR","tg_deDE","tg_ptBR","tg_esLA","tg_jaJP","tg_zhCN","tg_plPL","tg_ukUA","tg_ruRU","tg_trTR","Last modified time","Last modified source","Path"
"","false","false","ST_HW_God_FlavorText,God.Kali","Kali, the Goddess of Destruction, thrives in chaos and bloodshed. Born from the brow of Durga to end a demon’s reign, Kali is wrath incarnate, adorned in a garland of skulls and wielding weapons in every hand. Yet, beneath her terrifying visage lies a sacred duty — to cleanse corruption and rebalance the scales of life and death. Worshipped by those who embrace the cycle of destruction and rebirth, Kali rewards fearless devotion. In battle, she is relentless, overwhelming foes with flurries of strikes, fueled by every fallen adversary. For Kali, destruction is not cruelty — it is liberation.","Kali","Kali","Kali","Kali","カーリー","迦梨","Kali","Калі","Кали","Kali","2025-04-03T20:31:47Z","2025-04-03T20:26:10Z","ST_HW_God_FlavorText"
"","false","false","ST_HW_God_FlavorText,God.Ravana","Ravana, the Demon King of Lanka, achieved invulnerability through unmatched devotion and sacrifice. After offering his ten heads to Shiva, he was granted a boon, rendering him immune to gods and demons alike. A brilliant scholar, formidable warrior, and cunning leader, Ravana conquered realms with an army of monsters and fiends. Worshipped by those who seek mastery over themselves and others, Ravana embodies ambition and discipline. His playstyle thrives on overwhelming power and calculated strikes, reflecting his dominance in battle. Now, as he rallies his forces against Rama and the gods, Ravana’s pride and determination will shake the heavens themselves.",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-01-27T17:35:05Z","ST_HW_God_FlavorText"
"","false","false","ST_HW_God_FlavorText,God.Serqet","Serqet, the Goddess of Venom, is both guardian and executioner. She administers poison with precision, punishing the wicked while protecting the righteous. Her sacred scorpions preserve the dead and cleanse toxins, making her revered by morticians and healers. Worshipped by those who value justice and restraint, Serqet is the silent observer, striking only when necessary. Her playstyle mirrors her divine purpose, delivering calculated and lethal attacks while remaining elusive. As vanity and arrogance spread among the gods, Serqet steps onto the battlefield, her venom ready to ensure that all meet the end they deserve.",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-01-27T17:35:05Z","ST_HW_God_FlavorText"
"","false","false","ST_HW_God_FlavorText,God.Set","Set, the Storm God, embodies chaos and ambition. Seeing his kingdom threatened by stagnation, he sacrificed everything to seize power, even spilling the blood of his brother Osiris. Set’s worshippers admire his willingness to endure infamy for the greater good, seeing him as a symbol of strength and resilience. His playstyle is relentless and unpredictable, overwhelming foes with raw power and cunning. As he clashes with Horus and the gods of Egypt, Set fights not for glory but to forge a stronger future, no matter the cost or the judgment of others.",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-01-27T17:35:05Z","ST_HW_God_FlavorText"
"","false","false","ST_HW_God_FlavorText,God.Shiva","Shiva, Lord of the Dance, embodies destruction and creation in eternal balance. With every step, he ushers in the end of one cycle and the birth of another, ensuring cosmic harmony. Worshipped by ascetics and devotees seeking enlightenment, Shiva is both fearsome and compassionate. His playstyle reflects this duality, blending devastating power with precise control. Now, as the gods war and the world teeters on the brink, Shiva takes to the battlefield. Through his dance, he will cleanse the mistakes of the past and pave the way for a new beginning.",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-01-27T17:35:05Z","ST_HW_God_FlavorText"
"","false","false","ST_HW_God_FlavorText,God.Skadi","Skadi, the Goddess of Winter, stands as a fierce protector and an embodiment of icy vengeance. Daughter of the slain jotunn Thjazi, she demanded justice from the gods and was granted divinity in return. Worshipped by hunters and those who thrive in harsh climates, Skadi embodies independence and resilience. Her playstyle is relentless and calculated, freezing enemies in their tracks with unyielding precision. As war threatens the bonds she has forged with her divine family, Skadi leaves her snow-capped mountains to fight for those she holds dear, ensuring no foe escapes her icy wrath.",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-01-27T17:35:05Z","ST_HW_God_FlavorText"
"","false","false","ST_HW_God_FlavorText,God.SunWukong","Sun Wukong, the Monkey King, is the immortal trickster and peerless warrior of the Jade Empire. Born from stone and crowned by rebellion, he defied the heavens themselves, stealing immortality, power, and pride from the very gods who sought to bind him. With his magical staff and mastery of shapeshifting, Sun Wukong outwitted every challenge the gods hurled at him. To mortals, he is both hero and menace — the embodiment of cunning and strength. Agile and relentless in battle, Sun Wukong fights not just to win, but to prove that no one, not even the heavens, can tame the Monkey King.","Sun Wukong","Sun Wukong","Sun Wukong","Sun Wukong","孫悟空","孙悟空","Sun Wukong","Сунь Укун","Сунь Укун","Sun Wukong","2025-04-03T20:26:11Z","2025-04-03T20:26:10Z","ST_HW_God_FlavorText"
"","false","false","ST_HW_God_FlavorText,God.Surtr","Surtr, the Fire Giant, is the harbinger of Ragnarök, destined to engulf the world in flame. From the volcanic heart of Muspelheim, he watches, sword blazing brighter than a thousand suns. For ages, he has awaited the end times, when gods and mortals alike will fall beneath his scorching wrath. His followers are those who seek inevitable destruction, those who accept that all things must one day burn. On the battlefield, Surtr is an unstoppable force, wielding flame and fury with every step. The skies darken and the earth quakes — for where Surtr walks, the end is never far behind.",,,,,,,,,,,"2025-04-03T20:26:11Z","2025-04-03T20:26:10Z","ST_HW_God_FlavorText"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A01.InGame","<keyword tag=""Keyword.Heal"">Heals</> nearby allies for <keyword tag=""Keyword.Heal"">{Heal} Health</>. 

  • Healing allied gods reduced Guan Yu and his allies cooldowns.",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A01.OutOfGame","<keyword tag=""Keyword.Heal"">Heals</> nearby allies.

  • Healing allied gods reduces your and your allies cooldowns",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A02.InGame","Dash forward, dealing damage to and slowing enemies you pass through.

  • Hitting enemy gods reduces your cooldowns",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A02.OutOfGame","Dash forward, dealing damage to and slowing enemies you pass through.

  • Hitting enemy gods reduces your cooldowns",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A03.InGame","Swing your blade in a flurry, dealing <keyword tag=""Keyword.Damage"">{Damage_Formula} [{Damage_Scaling_Percent}] Physical Damage</> repeatedly and stealing their protections.

  • Damages 10 times in 3s
  • Every 25% Attack Speed causes it to damage 1 additional time",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-11T01:35:02Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A03.OutOfGame","Swing your blade in a flurry, dealing <keyword tag=""Keyword.Damage"">{Damage_Formula} [{Damage_Scaling_Percent}] Physical Damage</> repeatedly and stealing their protections.

  • Damages 10 times in 3s
  • Every 25% Attack Speed causes it to damage 1 additional time",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-11T01:35:02Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A04.InGame","Mount a warhorse gaining crowd control immunity. Strike enemies while riding dealing damage. Dismount with a final swing that deals damage and stuns all enemies hit.

  • Enemies hit by previous strikes take increased damage from the strike. This stacks
  • Swing faster as you gain Attack Speed",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-11T01:35:02Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.A04.OutOfGame","Mount a warhorse gaining crowd control immunity. Strike enemies while riding dealing damage. Dismount with a final swing that deals damage and stuns all enemies hit.

  • Enemies hit by previous strikes take increased damage from the strike. This stacks
  • Swing faster as you gain Attack Speed",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-11T01:35:02Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.LongDescription.A01.1","Can be used while firing his other abilities",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.Passive.InGame","Gains stacks of Fervor when dealing or taking damage.

  • Resolve provides Attack Speed per stack
  • At Maximum Stacks it provides more Attack Speed",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
"DNT","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.Passive.OutOfGame","Gain stacks of Fervor when dealing or taking damage.

  • Resolve provides Attack Speed per stack
  • At Maximum Stacks it provides more Attack Speed",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
"","false","false","ST_HW_Guan_Yu_AbilityNames,GuanYu.PSV","Battle Fervor","Sans douleur","Schmerzlos","Indolor","Sin dolor","無痛","无视痛苦","Bez Bólu","Без болі","Превозмогая боль","Acısız","2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Guan_Yu_AbilityNames"
,"false","false","ST_HW_Hastur_AbilityNames,Hastur.Basic","Hastur Basic Attack",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Hastur_AbilityNames"
,"false","false","ST_HW_Hastur_AbilityNames,Hastur.PSV","Hastur TBD",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-03T16:09:26Z","ST_HW_Hastur_AbilityNames"
"","false","false","ST_HW_HUD_ItemStoreCategories,PinnedBuild","Pinned Build",,,,,,,,,,,"2025-04-08T13:22:40Z","2025-04-08T13:22:39Z","ST_HW_HUD_ItemStoreCategories"
"","false","false","ST_HW_HUD_ItemStoreCategories,StartingItems","Starting Items",,,,,,,,,,,"2025-04-08T13:22:40Z","2025-04-08T13:22:39Z","ST_HW_HUD_ItemStoreCategories"
"","false","false","ST_HW_Items_AutoBuilds,GuanYu.AttackSpeed.Description","Attack Speed Offense with Team Utility",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-11T01:35:02Z","ST_HW_Items_AutoBuilds"
"","false","false","ST_HW_Items_AutoBuilds,GuanYu.AttackSpeedTank","Attack Speed Bruiser",,,,,,,,,,,"2025-02-25T02:24:15Z","2025-02-11T01:35:02Z","ST_HW_Items_AutoBuilds"
"","false","false","ST_HW_Items_ItemShortDescriptions,AncientSignet","Abilities deal bonus Magical damage",,,,,,,,,,,"2025-04-08T13:22:40Z","2025-04-08T13:22:39Z","ST_HW_Items_ItemShortDescriptions"
"","false","false","ST_HW_Items_ItemShortDescriptions,Rage","God kills and assists grant Critical Strike Chance",,,,,,,,,,,"2025-04-08T13:22:40Z","2025-04-08T13:22:39Z","ST_HW_Items_ItemShortDescriptions"
"","false","false","ST_HW_Items_ItemShortDescriptions,Tyrfing","Basic Attacks deal bonus physical damage",,,,,,,,,,,"2025-04-08T13:22:40Z","2025-04-08T13:22:39Z","ST_HW_Items_ItemShortDescriptions"
"","false","false","ST_HW_Items_Tooltips,IncreasedAS+Crit","Increased Attack Speed and Critical Strike Chance","Chances de coup critique augmentées",,"Chance de acerto crítico e cadência aumentads","Más velocidad de ataque y probabilidad de ataque crítico.","攻撃速度とクリティカル率上昇。","攻击速度和暴击几率提升。","Zwiększona szybkość ataku i szansa na trafienie krytyczne.",,"Повышены скорость атаки и шанс критического удара.","Artırılmış Saldırı Hızı ve Kritik Vuruş Şansı","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Items_Tooltips"
"","false","false","ST_HW_Items_Tooltips,IncreasedCrit","Increased Critical Strike Chance","Chances de coup critique augmentées","Erhöhte kritische Trefferchance","Chance de Acerto Crítico Aumentada","Probabilidad de ataque crítico incrementada","クリティカル率上昇","暴击几率提升","Zwiększona szansa na trafienie krytyczne",,,"Artırılmış Kritik Vuruş Şansı","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Items_Tooltips"
"","false","false","ST_HW_KaliBuff_Descriptions,Kali.A02.Bleed","Bleeding over time",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_KaliBuff_Descriptions"
"","false","false","ST_HW_KaliBuff_Descriptions,Kali.A04.DeathImmune","Immune to death",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_KaliBuff_Descriptions"
"","false","false","ST_HW_KaliBuff_Descriptions,Kali.A04.Rupture","Rupture",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_KaliBuff_Descriptions"
"","false","false","ST_HW_KaliBuff_Descriptions,Kali.A04.RuptureDescription","Kali can consume these to deal more Damage and Heal more",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_KaliBuff_Descriptions"
"","false","false","ST_HW_KaliBuff_Descriptions,Kali.Passive.MarkedForDeath","If Kali kills you, she restores a lot of health and bonus gold. You take more damage from Kali.",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_KaliBuff_Descriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A01.Description.InGame","Leap dealing <keyword tag=""Keyword.Damage"">{Damage_Formula} [{Damage_Scaling_Percent}] Physical Damage</> to enemies when landing. Heal <keyword tag=""Keyword.Heal"">{HealFlat} Health</> if this ability landed on an enemy.

  • If you landed on an enemy god, <keyword tag=""Keyword.Heal"">heal for {HealMissingHealth}%</> of their missing health
  • If you landed on multiple gods, restore based on the god that would heal you the most
  • Applies 3 stacks of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</>",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A01.Description.OutOfGame","Leap dealing <keyword tag=""Keyword.Damage"">Physical Damage</> to enemies when landing. Heal <keyword tag=""Keyword.Heal"">Health</> if this ability landed on an enemy.

  • If you landed on an enemy god, <keyword tag=""Keyword.Heal"">heal for a percentage</> of their missing health
  • If you landed on multiple gods, restore based on the god that would heal you the most
  • Applies 3 stacks of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</>",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A02.Description.InGame","Throw 3 blades forward, each dealing <keyword tag=""Keyword.Damage"">{Damage_Formula} [{Damage_Scaling_Percent}] Physical Damage</> and applying a bleed. The bleed deals <keyword tag=""Keyword.Damage"">{BleedDamage_Formula} [{BleedDamage_Scaling_Percent}] Physical Damage</> every .5s for 3s.

  • Applies 1 stack of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</> for each blade hit",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A02.Description.OutOfGame","Throw 3 blades forward, each dealing <keyword tag=""Keyword.Damage"">Physical Damage</> and applying a bleed. The bleed deals <keyword tag=""Keyword.Damage"">Physical Damage</> every .5s for 3s.

  • Applies 1 stack of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</> for each blade hit",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A03.Description.InGame","<keyword tag=""Keyword.Stun"">Stun</> enemies with incense, gaining bonus STR and INT. Siphon targets, dealing <keyword tag=""Keyword.Damage"">{Damage_Formula} [{Damage_Scaling_Percent}] Physical Damage</> and <keyword tag=""Keyword.Heal"">healing {Heal} Health</> per hit. Damage and Heal increased per Rupture stack, consuming them.

  • All heals after the first are reduced by 80%. The strongest heal is resolved first
  • Non-god targets with a stack of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</> are damaged and restore health as if they had 3 stacks.",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A03.Description.OutOfGame","<keyword tag=""Keyword.Stun"">Stun</> enemies with incense, gaining bonus STR and INT. Siphon targets, dealing <keyword tag=""Keyword.Damage"">Physical Damage</> and <keyword tag=""Keyword.Heal"">healing {Heal} Health</> per hit. Damage and Heal increased per Rupture stack, consuming them.

  • All heals after the first are reduced by 80%. The strongest heal is resolved first
  • Non-god targets with a stack of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</> are damaged and restore health as if they had 3 stacks.",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A04.Description.InGame","Become immune to death, displacement, slows, and roots. Deal <keyword tag=""Keyword.Damage"">{Damage_Formula} [{Damage_Scaling_Percent}] Physical Damage</> to nearby enemies every 0.25s for its duration.

  • If you are below 15% Health when the ultimate ends, you are restored to 15% of your Health
  • Applies 1 stack of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</> for each hit",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.A04.Description.OutOfGame","Become immune to death, displacement, slows, and roots. Deal <keyword tag=""Keyword.Damage"">Physical Damage</> to nearby enemies every 0.25s for its duration.

  • If you are below 15% Health when the ultimate ends, you are restored to 15% of your Health
  • Each hit applies 1 stack of <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</>",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.Passive.Description.InGame","Mark a god. Gain Physical Penetration against that god. Killing that god restores <keyword tag=""Keyword.Heal"">{HealFull}% Health</>. Assists restore <keyword tag=""Keyword.Heal"">{HealReduced}% Health</>. You also gain +{Gold}% gold bounty. Additionally, Basic Attacks and most abilities apply <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</> to enemies.

  • If a marked target dies, the enemy god closest to Kali becomes marked
  • You can use 'Interact' in the fountain to change your marked target",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.Passive.Description.OutOfGame","Mark a god. Gain Physical Penetration against that god. Killing that god restores <keyword tag=""Keyword.Heal""> Health</>. Assists restore <keyword tag=""Keyword.Heal"">less Health</>. You also gain bonus gold bounty. Additionally, Basic Attacks and most abilities apply <keyword tag=""Keyword.God.Kali.Rupture"">Rupture</> to enemies. 

  • If a marked target dies, the enemy god closest to Kali becomes marked
  • You can use 'Interact' in the fountain to change your marked target",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.Tooltip.BleedDamageScaling","<KeywordName>Bleed Scaling</>: {0}",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.Tooltip.RuptueBonusHealScaling","<KeywordName>Bonus Heal Scaling</>: {0}",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_Kali_AbilityDescriptions,Kali.Tooltip.RuptureBonusHeal","<KeywordName>Bonus Heal</>: {0} per Stack",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Kali_AbilityDescriptions"
"","false","false","ST_HW_MemeEmoteNames,FrameGuan_Yu","Beard Flip",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_MemeEmoteNames"
"","false","false","ST_HW_MemeEmoteNames,FrameKali","Tasty","À venir",,,"TBD","TBD","敬请期待",,,,"Karar Verilecek","2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_MemeEmoteNames"
"","false","false","ST_HW_SeasonShop,DayLeftLong","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","1 day left until Traveler leaves.","2025-04-03T16:21:00Z","2025-03-31T12:06:42Z","ST_HW_SeasonShop"
"","false","false","ST_HW_SeasonShop,FeaturedTraveler","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","Traveler - Limited Time","2025-04-03T16:21:09Z","2025-03-24T16:42:06Z","ST_HW_SeasonShop"
"","false","false","ST_HW_SeasonShop,HourLeftLong","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","1 hour left until Traveler leaves.","2025-04-03T16:21:09Z","2025-03-31T12:06:42Z","ST_HW_SeasonShop"
"","false","false","ST_HW_SeasonShop,HourPluralLeftLong","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","{0} hours left until Traveler leaves.","2025-04-03T16:21:09Z","2025-03-31T12:06:42Z","ST_HW_SeasonShop"
"WIP - Do not translate","false","false","ST_HW_SeasonShop,OnePage.July2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","This is the One Page Collection for July 2025","2025-04-03T16:21:15Z","2025-03-10T11:32:10Z","ST_HW_SeasonShop"
"","false","false","ST_HW_SeasonShop,WeekLeftLong","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","1 week left until Traveler leaves.","2025-04-03T16:21:19Z","2025-03-31T12:06:42Z","ST_HW_SeasonShop"
"","false","false","ST_HW_SeasonShop,WeekPluralLeftLong","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","{0} weeks left until Traveler leaves.","2025-04-03T16:21:22Z","2025-03-31T12:06:42Z","ST_HW_SeasonShop"
"","false","false","ST_HW_Skin_Names,Achilles.01A","Soul Piercer","Âme damnée","Seelenstachel","Perfurador de Almas","Perforador de almas","ソウルピアサー","灵魂穿刺者","Przeszywacz dusz",,"Пронзающий души","Ruh Parçalayan","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Achilles.01B","prism B",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Achilles.01C","Prism C",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Achilles.01D","Prism D",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Anhur.02A","Duke Dan de Lyons","Le Duc Dent-de-Lion","Herzog Löwenzahn","Duque de Lyons","Duque Dan de Lyons","ダンデライオン公爵","里昂公爵","Książę Lewczyński",,,"Duke Dan de Lyons","2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Anhur.02B","Debonhair",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Aphrodite.03A","temp name","Bikini","Beach Babe","Garota de Ipanema","Chica de la Playa","浜辺の花","沙滩宝贝","Plażowa laska",,,"Plaj Bebeği","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Athena.02A","Mystic Guardian","Démonicide","Geißel der Dämonen","Matadora de Demônios","Justiciera demoníaca","悪の懲罰","恶魔之灾","Utrapienie Demonów","Бич демонів","Бич демонов","Bela İblis","2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Athena.03A","temp","Souveraine de souffrance","Königin der Schmerzen","Rainha da Dor","Reina del dolor","苦しみの女王","痛苦女王","Królowa Bólu","Цариця болю","Царица боли","Istırap Kraliçesi","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Bari.01A","Shattered Vision","Visions éclatées","Verstreute Visionen","Visões Despedaçadas","Visiones dispersas","散らばった幻覚","眼观六路","Rozproszone Wizje","Невиразні примари","Смутные видения","Parçalı İmgeler","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Bellona.02B","Miss Senshi - B",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Bellona.02C","Miss Senshi - C",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Bellona.02D","Miss Senshi - D",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Bellona.04A","Darkstar","Fantasy spatiale","Weltraum-Fantasy","Fantasia Espacial","Fantasía espacial","スペースファンタジー","太空幻想","Kosmiczna Fantastyka","Космічна фантазія","Космическая фантазия","Uzay Fantezisi","2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Geb.02A","G.E.B. 1","Tier 4","G.E.B. 1","G.E.B.1","G.E.B. 1","G.E.B. 1","机甲先锋","G.E.B 1",,,"Kademe 4","2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
